game_id,date,player_id,player_name,player_team,against,starter,min,pts
202110191.0,2021-10-19,1102.0,Stephen Curry,GSW,LAL,1.0,36.18333333333333,21.0
202110191.0,2021-10-19,1168.0,Draymond Green,GSW,LAL,1.0,29.93333333333333,6.0
202110191.0,2021-10-19,1485.0,Andrew Wiggins,GSW,LAL,1.0,25.73333333333333,12.0
202110191.0,2021-10-19,1370.0,Jordan Poole,GSW,LAL,1.0,25.066666666666666,20.0
202110191.0,2021-10-19,1283.0,Kevon Looney,GSW,LAL,1.0,15.466666666666667,7.0
202110191.0,2021-10-19,1273.0,Damion Lee,GSW,LAL,0.0,29.05,15.0
202110191.0,2021-10-19,,Nemanja Bjelica,GSW,LAL,0.0,25.91666666666667,15.0
202110191.0,2021-10-19,1218.0,Andre Iguodala,GSW,LAL,0.0,22.966666666666665,12.0
202110191.0,2021-10-19,1451.0,Juan Toscano-Anderson,GSW,LAL,0.0,12.383333333333333,6.0
202110191.0,2021-10-19,1373.0,Otto Porter Jr.,GSW,LAL,0.0,11.583333333333336,5.0
202110191.0,2021-10-19,1326.0,Moses Moody,GSW,LAL,0.0,5.566666666666666,2.0
202110191.0,2021-10-19,1364.0,Gary Payton II,GSW,LAL,0.0,0.11666666666666667,0.0
202110191.0,2021-10-19,1104.0,Anthony Davis,LAL,GSW,0.0,38.91666666666666,33.0
202110191.0,2021-10-19,1228.0,LeBron James,LAL,GSW,0.0,36.73333333333333,34.0
202110191.0,2021-10-19,1480.0,Russell Westbrook,LAL,GSW,0.0,35.13333333333333,8.0
202110191.0,2021-10-19,,Kent Bazemore,LAL,GSW,0.0,30.61666666666667,8.0
202110191.0,2021-10-19,1245.0,DeAndre Jordan,LAL,GSW,0.0,12.916666666666664,2.0
202110191.0,2021-10-19,,Carmelo Anthony,LAL,GSW,0.0,26.066666666666666,9.0
202110191.0,2021-10-19,,Rajon Rondo,LAL,GSW,0.0,19.816666666666666,3.0
202110191.0,2021-10-19,1325.0,Malik Monk,LAL,GSW,0.0,18.733333333333334,6.0
202110191.0,2021-10-19,,Dwight Howard,LAL,GSW,0.0,12.816666666666665,5.0
202110191.0,2021-10-19,,Avery Bradley,LAL,GSW,0.0,8.233333333333333,6.0
202110192.0,2021-10-19,1187.0,Joe Harris,BKN,MIL,1.0,30.766666666666666,9.0
202110192.0,2021-10-19,1182.0,James Harden,BKN,MIL,1.0,30.63333333333333,20.0
202110192.0,2021-10-19,1129.0,Kevin Durant,BKN,MIL,1.0,30.25,32.0
202110192.0,2021-10-19,1090.0,Nic Claxton,BKN,MIL,1.0,24.16666666666667,12.0
202110192.0,2021-10-19,1175.0,Blake Griffin,BKN,MIL,1.0,22.98333333333333,6.0
202110192.0,2021-10-19,1317.0,Patty Mills,BKN,MIL,0.0,29.36666666666667,21.0
202110192.0,2021-10-19,1235.0,James Johnson,BKN,MIL,0.0,20.716666666666665,1.0
202110192.0,2021-10-19,1080.0,Jevon Carter,BKN,MIL,0.0,18.95,0.0
202110192.0,2021-10-19,,LaMarcus Aldridge,BKN,MIL,0.0,15.7,1.0
202110192.0,2021-10-19,,Paul Millsap,BKN,MIL,0.0,5.216666666666667,0.0
202110192.0,2021-10-19,1444.0,Cam Thomas,BKN,MIL,0.0,3.75,2.0
202110192.0,2021-10-19,,DeAndre' Bembry,BKN,MIL,0.0,3.75,0.0
202110192.0,2021-10-19,1062.0,Bruce Brown,BKN,MIL,0.0,3.75,0.0
202110192.0,2021-10-19,1010.0,Giannis Antetokounmpo,MIL,BKN,0.0,30.95,32.0
202110192.0,2021-10-19,1316.0,Khris Middleton,MIL,BKN,0.0,30.95,20.0
202110192.0,2021-10-19,1284.0,Brook Lopez,MIL,BKN,0.0,28.16666666666667,8.0
202110192.0,2021-10-19,1006.0,Grayson Allen,MIL,BKN,0.0,27.716666666666665,10.0
202110192.0,2021-10-19,1205.0,Jrue Holiday,MIL,BKN,0.0,17.716666666666665,12.0
